Container,Timestamp,Value
mn.device-8,2026-07-02 09:29:22,0.0016574318985950328
mn.device-8,2026-07-02 09:29:37,0.0013732568815285754
mn.device-8,2026-07-02 09:29:52,0.0012664943105471739
mn.device-8,2026-07-02 09:30:07,0.0014260022103888268
mn.device-8,2026-07-02 09:30:22,0.001829752659847423
mn.device-8,2026-07-02 09:30:37,0.00190753641545282
mn.device-8,2026-07-02 09:30:52,0.0019058151135460534
mn.device-8,2026-07-02 09:31:07,0.0016604852247607204
mn.device-8,2026-07-02 09:31:22,0.0013769351311325778
mn.device-8,2026-07-02 09:31:37,0.0012613196677615183
mn.device-8,2026-07-02 09:31:52,0.0012554115550326166
mn.device-8,2026-07-02 09:32:07,0.0014416216496090843
mn.device-8,2026-07-02 09:32:22,0.0013308249769729428
mn.device-8,2026-07-02 09:32:37,0.001314173509460908
mn.device-8,2026-07-02 09:32:52,0.0008844965277777791
mn.device-8,2026-07-02 09:33:07,0.0009702625559601065
mn.device-8,2026-07-02 09:33:22,0.0011012566660498278
mn.device-8,2026-07-02 09:33:37,0.0012607903563584349
mn.device-8,2026-07-02 09:33:52,0.0012953489542275396
mn.device-8,2026-07-02 09:34:07,0.0011957859375000019
mn.device-28,2026-07-02 09:24:22,0
mn.device-28,2026-07-02 09:24:37,0
mn.device-28,2026-07-02 09:24:52,0
mn.device-28,2026-07-02 09:25:07,0
mn.device-28,2026-07-02 09:25:22,0
mn.device-28,2026-07-02 09:25:37,0
mn.device-28,2026-07-02 09:25:52,0
mn.device-28,2026-07-02 09:26:07,0.006943660325043011
mn.device-28,2026-07-02 09:26:22,0.00753756722879601
mn.device-28,2026-07-02 09:26:37,0.008196889331451592
mn.device-28,2026-07-02 09:26:52,0.0015909023522423325
mn.device-28,2026-07-02 09:27:07,0.0018449008621437355
mn.device-28,2026-07-02 09:27:22,0.0014678894333632422
mn.device-28,2026-07-02 09:27:37,0.00147095686528277
mn.device-28,2026-07-02 09:27:52,0.0013263195795003115
mn.device-28,2026-07-02 09:28:07,0.001392719689391499
mn.device-28,2026-07-02 09:28:22,0.001299703264094954
mn.device-28,2026-07-02 09:28:37,0.0014974946313529001
mn.device-28,2026-07-02 09:28:52,0.0015658345652466072
mn.device-28,2026-07-02 09:29:07,0.0016464880645715276
mn.device-28,2026-07-02 09:29:22,0.0014795899123934923
mn.device-28,2026-07-02 09:29:37,0.0014761986389426952
mn.device-28,2026-07-02 09:29:52,0.0012149523380501155
mn.device-28,2026-07-02 09:30:07,0.0013768667396245483
mn.device-28,2026-07-02 09:30:22,0.0019112854030501087
mn.device-28,2026-07-02 09:30:37,0.002408508098891731
mn.device-28,2026-07-02 09:30:52,0.0024231115263503933
mn.device-28,2026-07-02 09:31:07,0.0024374989105234723
mn.device-28,2026-07-02 09:31:22,0.0016223146105548976
mn.device-28,2026-07-02 09:31:37,0.0016724373420747111
mn.device-28,2026-07-02 09:31:52,0.0018324482854366244
mn.device-28,2026-07-02 09:32:07,0.00224067842467491
mn.device-28,2026-07-02 09:32:22,0.0019776271896886
mn.device-28,2026-07-02 09:32:37,0.001962651534691773
mn.device-28,2026-07-02 09:32:52,0.001747189603621359
mn.device-28,2026-07-02 09:33:07,0.0013103595923701563
mn.device-28,2026-07-02 09:33:22,0.0013327297116029527
mn.device-28,2026-07-02 09:33:37,0.0014153084274543864
mn.device-28,2026-07-02 09:33:52,0.0012359493225409107
mn.device-28,2026-07-02 09:34:07,0.0012061377521714537
mn.device-50,2026-07-02 09:24:22,0
mn.device-50,2026-07-02 09:24:37,0
mn.device-50,2026-07-02 09:24:52,0
mn.device-50,2026-07-02 09:25:07,0
mn.device-50,2026-07-02 09:25:22,0
mn.device-50,2026-07-02 09:25:37,0
mn.device-50,2026-07-02 09:25:52,0
mn.device-50,2026-07-02 09:26:07,0
mn.device-50,2026-07-02 09:26:22,0.013434160312188737
mn.device-50,2026-07-02 09:26:37,0.013566276626432915
mn.device-50,2026-07-02 09:26:52,0.013859701478095315
mn.device-50,2026-07-02 09:27:07,0.014398052259790137
mn.device-50,2026-07-02 09:27:22,0.0015907791829959095
mn.device-50,2026-07-02 09:27:37,0.001360487394957984
mn.device-50,2026-07-02 09:27:52,0.0013519977895024523
mn.device-50,2026-07-02 09:28:07,0.0014705503810330215
mn.device-50,2026-07-02 09:28:22,0.0014489302388069722
mn.device-50,2026-07-02 09:28:37,0.0015375158820095458
mn.device-50,2026-07-02 09:28:52,0.0015832830156128689
mn.device-50,2026-07-02 09:29:07,0.001401001467668132
mn.device-50,2026-07-02 09:29:22,0.00137509504866138
mn.device-50,2026-07-02 09:29:37,0.0013526627834408167
mn.device-50,2026-07-02 09:29:52,0.0012956335602120497
mn.device-50,2026-07-02 09:30:07,0.0012550292690507864
mn.device-50,2026-07-02 09:30:22,0.0013909964943945021
mn.device-50,2026-07-02 09:30:37,0.0012969096604859877
mn.device-50,2026-07-02 09:30:52,0.0013868291020616807
mn.device-50,2026-07-02 09:31:07,0.0013272489557510081
mn.device-50,2026-07-02 09:31:22,0.0014233736267520727
mn.device-50,2026-07-02 09:31:37,0.0014138880339249675
mn.device-50,2026-07-02 09:31:52,0.0016355936031903456
mn.device-50,2026-07-02 09:32:07,0.0016038489469862012
mn.device-50,2026-07-02 09:32:22,0.0016269579554822778
mn.device-50,2026-07-02 09:32:37,0.001530354566068853
mn.device-50,2026-07-02 09:32:52,0.0011695164348473571
mn.device-50,2026-07-02 09:33:07,0.0011581271379008154
mn.device-50,2026-07-02 09:33:22,0.0016175120731582034
mn.device-50,2026-07-02 09:33:37,0.0015090575711787593
mn.device-50,2026-07-02 09:33:52,0.001600047520450767
mn.device-50,2026-07-02 09:34:07,0.0011193378731062297
mn.device-98,2026-07-02 09:24:22,0
mn.device-98,2026-07-02 09:24:37,0
mn.device-98,2026-07-02 09:24:52,0
mn.device-98,2026-07-02 09:25:07,0
mn.device-98,2026-07-02 09:25:22,0
mn.device-98,2026-07-02 09:25:37,0
mn.device-98,2026-07-02 09:25:52,0
mn.device-98,2026-07-02 09:26:07,0
mn.device-98,2026-07-02 09:26:22,0
mn.device-98,2026-07-02 09:26:37,0
mn.device-98,2026-07-02 09:26:52,0
mn.device-98,2026-07-02 09:27:07,0.030953413394288837
mn.device-98,2026-07-02 09:27:22,0.031291574677825125
mn.device-98,2026-07-02 09:27:37,0.031582195159287674
mn.device-98,2026-07-02 09:27:52,0.00115294636682059
mn.device-98,2026-07-02 09:28:07,0.0012707826850351137
mn.device-98,2026-07-02 09:28:22,0.0018266634891994475
mn.device-98,2026-07-02 09:28:37,0.0018758456350600645
mn.device-98,2026-07-02 09:28:52,0.0020437496793172453
mn.device-98,2026-07-02 09:29:07,0.002041400455627686
mn.device-98,2026-07-02 09:29:22,0.0017378115944484988
mn.device-98,2026-07-02 09:29:37,0.0015369362363919126
mn.device-98,2026-07-02 09:29:52,0.001453806368737744
mn.device-98,2026-07-02 09:30:07,0.001610631059704028
mn.device-98,2026-07-02 09:30:22,0.0017789786777802797
mn.device-98,2026-07-02 09:30:37,0.0017948861042057721
mn.device-98,2026-07-02 09:30:52,0.0018283179802115307
mn.device-98,2026-07-02 09:31:07,0.0017167376104757484
mn.device-98,2026-07-02 09:31:22,0.0014481605921580043
mn.device-98,2026-07-02 09:31:37,0.0013847803151482143
mn.device-98,2026-07-02 09:31:52,0.0015365204718004307
mn.device-98,2026-07-02 09:32:07,0.0018965020576131675
mn.device-98,2026-07-02 09:32:22,0.0020348309021409362
mn.device-98,2026-07-02 09:32:37,0.002058122613891223
mn.device-98,2026-07-02 09:32:52,0.0013844077412587408
mn.device-98,2026-07-02 09:33:07,0.0013665610821355322
mn.device-98,2026-07-02 09:33:22,0.0012311037130142356
mn.device-98,2026-07-02 09:33:37,0.001217270956497971
mn.device-98,2026-07-02 09:33:52,0.001251190804915092
mn.device-98,2026-07-02 09:34:07,0.001154057142857136
mn.device-64,2026-07-02 09:24:22,0
mn.device-64,2026-07-02 09:24:37,0
mn.device-64,2026-07-02 09:24:52,0
mn.device-64,2026-07-02 09:25:07,0
mn.device-64,2026-07-02 09:25:22,0
mn.device-64,2026-07-02 09:25:37,0
mn.device-64,2026-07-02 09:25:52,0
mn.device-64,2026-07-02 09:26:07,0
mn.device-64,2026-07-02 09:26:22,0.008207162656993259
mn.device-64,2026-07-02 09:26:37,0.009150989120533491
mn.device-64,2026-07-02 09:26:52,0.009152640531189898
mn.device-64,2026-07-02 09:27:07,0.009769903312075704
mn.device-64,2026-07-02 09:27:22,0.0021242169956269944
mn.device-64,2026-07-02 09:27:37,0.0016090302719343264
mn.device-64,2026-07-02 09:27:52,0.0014059369248210687
mn.device-64,2026-07-02 09:28:07,0.0014509505446180895
mn.device-64,2026-07-02 09:28:22,0.00114284980040775
mn.device-64,2026-07-02 09:28:37,0.0015729546938020292
mn.device-64,2026-07-02 09:28:52,0.002162204778984942
mn.device-64,2026-07-02 09:29:07,0.002146485828316311
mn.device-64,2026-07-02 09:29:22,0.002129632207105328
mn.device-64,2026-07-02 09:29:37,0.0016524559461990284
mn.device-64,2026-07-02 09:29:52,0.0012512286788089037
mn.device-64,2026-07-02 09:30:07,0.0014078890855051807
mn.device-64,2026-07-02 09:30:22,0.0014097975451774509
mn.device-64,2026-07-02 09:30:37,0.001596619860422099
mn.device-64,2026-07-02 09:30:52,0.00163827454473815
mn.device-64,2026-07-02 09:31:07,0.0014446456373113088
mn.device-64,2026-07-02 09:31:22,0.0014276043434000695
mn.device-64,2026-07-02 09:31:37,0.0011735090563603741
mn.device-64,2026-07-02 09:31:52,0.0011973019692912592
mn.device-64,2026-07-02 09:32:07,0.0015373705881356237
mn.device-64,2026-07-02 09:32:22,0.0016136427320490362
mn.device-64,2026-07-02 09:32:37,0.0015566558495868311
mn.device-64,2026-07-02 09:32:52,0.001113729668959616
mn.device-64,2026-07-02 09:33:07,0.0011714644018947424
mn.device-64,2026-07-02 09:33:22,0.001286823296056906
mn.device-64,2026-07-02 09:33:37,0.0013928224197042333
mn.device-64,2026-07-02 09:33:52,0.0013829998799910867
mn.device-64,2026-07-02 09:34:07,0.001137248484848484
mn.device-83,2026-07-02 09:24:22,0
mn.device-83,2026-07-02 09:24:37,0
mn.device-83,2026-07-02 09:24:52,0
mn.device-83,2026-07-02 09:25:07,0
mn.device-83,2026-07-02 09:25:22,0
mn.device-83,2026-07-02 09:25:37,0
mn.device-83,2026-07-02 09:25:52,0
mn.device-83,2026-07-02 09:26:07,0
mn.device-83,2026-07-02 09:26:22,0
mn.device-83,2026-07-02 09:26:37,0.006483257864156694
mn.device-83,2026-07-02 09:26:52,0.006575625857012694
mn.device-83,2026-07-02 09:27:07,0.0071924301623091606
mn.device-83,2026-07-02 09:27:22,0.007667548809982824
mn.device-83,2026-07-02 09:27:37,0.0012661587365659227
mn.device-83,2026-07-02 09:27:52,0.0014466272303413385
mn.device-83,2026-07-02 09:28:07,0.0013754591583946948
mn.device-83,2026-07-02 09:28:22,0.001270885600669022
mn.device-83,2026-07-02 09:28:37,0.001539639705882353
mn.device-83,2026-07-02 09:28:52,0.0016145484389655635
mn.device-83,2026-07-02 09:29:07,0.0017115110910542561
mn.device-83,2026-07-02 09:29:22,0.0015899651567944256
mn.device-83,2026-07-02 09:29:37,0.0014681977618172708
mn.device-83,2026-07-02 09:29:52,0.0012438646877740902
mn.device-83,2026-07-02 09:30:07,0.0015723345557312524
mn.device-83,2026-07-02 09:30:22,0.0018497084974289273
mn.device-83,2026-07-02 09:30:37,0.0019735474402141073
mn.device-83,2026-07-02 09:30:52,0.002017218118654931
mn.device-83,2026-07-02 09:31:07,0.0018556113960309438
mn.device-83,2026-07-02 09:31:22,0.001450732174627068
mn.device-83,2026-07-02 09:31:37,0.0014669777277991312
mn.device-83,2026-07-02 09:31:52,0.0013193257319580635
mn.device-83,2026-07-02 09:32:07,0.001631262525050097
mn.device-83,2026-07-02 09:32:22,0.001762386144079494
mn.device-83,2026-07-02 09:32:37,0.0018220117970349902
mn.device-83,2026-07-02 09:32:52,0.0012191393448808257
mn.device-83,2026-07-02 09:33:07,0.001256312113547676
mn.device-83,2026-07-02 09:33:22,0.00132049670705344
mn.device-83,2026-07-02 09:33:37,0.0014454994108505936
mn.device-83,2026-07-02 09:33:52,0.001453909045339047
mn.device-83,2026-07-02 09:34:07,0.0012740234375
mn.device-47,2026-07-02 09:24:22,0
mn.device-47,2026-07-02 09:24:37,0
mn.device-47,2026-07-02 09:24:52,0
mn.device-47,2026-07-02 09:25:07,0
mn.device-47,2026-07-02 09:25:22,0
mn.device-47,2026-07-02 09:25:37,0
mn.device-47,2026-07-02 09:25:52,0
mn.device-47,2026-07-02 09:26:07,0
mn.device-47,2026-07-02 09:26:22,0.007413851167625895
mn.device-47,2026-07-02 09:26:37,0.007851513322410969
mn.device-47,2026-07-02 09:26:52,0.008094568560173786
mn.device-47,2026-07-02 09:27:07,0.0018135879203181775
mn.device-47,2026-07-02 09:27:22,0.0016320177398837959
mn.device-47,2026-07-02 09:27:37,0.0015583160330803524
mn.device-47,2026-07-02 09:27:52,0.0013188401816869738
mn.device-47,2026-07-02 09:28:07,0.0013123914839101175
mn.device-47,2026-07-02 09:28:22,0.0012908720768374155
mn.device-47,2026-07-02 09:28:37,0.0022443470550117662
mn.device-47,2026-07-02 09:28:52,0.0022748583204533755
mn.device-47,2026-07-02 09:29:07,0.0022432368336354246
mn.device-47,2026-07-02 09:29:22,0.0019692605879252597
mn.device-47,2026-07-02 09:29:37,0.001327024004129742
mn.device-47,2026-07-02 09:29:52,0.0012949926058396682
mn.device-47,2026-07-02 09:30:07,0.00166114994517544
mn.device-47,2026-07-02 09:30:22,0.0017293611646839956
mn.device-47,2026-07-02 09:30:37,0.0018103747487070237
mn.device-47,2026-07-02 09:30:52,0.0020757097791798103
mn.device-47,2026-07-02 09:31:07,0.0017216141787883066
mn.device-47,2026-07-02 09:31:22,0.0018759065407772308
mn.device-47,2026-07-02 09:31:37,0.0018656785153851412
mn.device-47,2026-07-02 09:31:52,0.0017912729858782913
mn.device-47,2026-07-02 09:32:07,0.0018350751366120208
mn.device-47,2026-07-02 09:32:22,0.0017512279102739384
mn.device-47,2026-07-02 09:32:37,0.0017808685585876964
mn.device-47,2026-07-02 09:32:52,0.001531434666666666
mn.device-47,2026-07-02 09:33:07,0.0016444728501914402
mn.device-47,2026-07-02 09:33:22,0.001621062768099448
mn.device-47,2026-07-02 09:33:37,0.0016488291472657442
mn.device-47,2026-07-02 09:33:52,0.0013802593414093157
mn.device-47,2026-07-02 09:34:07,0.0012686858357730379
mn.device-23,2026-07-02 09:24:22,0
mn.device-23,2026-07-02 09:24:37,0
mn.device-23,2026-07-02 09:24:52,0
mn.device-23,2026-07-02 09:25:07,0
mn.device-23,2026-07-02 09:25:22,0
mn.device-23,2026-07-02 09:25:37,0
mn.device-23,2026-07-02 09:25:52,0.007320747631646325
mn.device-23,2026-07-02 09:26:07,0.007858956646438502
mn.device-23,2026-07-02 09:26:22,0.00816592870802681
mn.device-23,2026-07-02 09:26:37,0.008570393410124074
mn.device-23,2026-07-02 09:26:52,0.0012651008001418888
mn.device-23,2026-07-02 09:27:07,0.0014830947304294852
mn.device-23,2026-07-02 09:27:22,0.0015154263116626324
mn.device-23,2026-07-02 09:27:37,0.0013655941923523406
mn.device-23,2026-07-02 09:27:52,0.0013685882784026334
mn.device-23,2026-07-02 09:28:07,0.00133269546663054
mn.device-23,2026-07-02 09:28:22,0.0017311928189193862
mn.device-23,2026-07-02 09:28:37,0.001648922708618331
mn.device-23,2026-07-02 09:28:52,0.0018248914365120727
mn.device-23,2026-07-02 09:29:07,0.0017888588314351195
mn.device-23,2026-07-02 09:29:22,0.001467884067683029
mn.device-23,2026-07-02 09:29:37,0.0013890707718027303
mn.device-23,2026-07-02 09:29:52,0.0013807986954527686
mn.device-23,2026-07-02 09:30:07,0.0015374414976599068
mn.device-23,2026-07-02 09:30:22,0.0019509853905522057
mn.device-23,2026-07-02 09:30:37,0.0019010972392586496
mn.device-23,2026-07-02 09:30:52,0.00195370946553274
mn.device-23,2026-07-02 09:31:07,0.0014656204690831546
mn.device-23,2026-07-02 09:31:22,0.0013075985578143762
mn.device-23,2026-07-02 09:31:37,0.0012049630346047892
mn.device-23,2026-07-02 09:31:52,0.0013229972375690595
mn.device-23,2026-07-02 09:32:07,0.0013504623628035597
mn.device-23,2026-07-02 09:32:22,0.001465751752519792
mn.device-23,2026-07-02 09:32:37,0.0013153439153439166
mn.device-23,2026-07-02 09:32:52,0.0013797719467875844
mn.device-23,2026-07-02 09:33:07,0.0011018346097000187
mn.device-23,2026-07-02 09:33:22,0.0013088109054699034
mn.device-23,2026-07-02 09:33:37,0.0013876841243862523
mn.device-23,2026-07-02 09:33:52,0.0015297198309058863
mn.device-23,2026-07-02 09:34:07,0.0013527421875000006
mn.device-4,2026-07-02 09:24:22,0
mn.device-4,2026-07-02 09:24:37,0
mn.device-4,2026-07-02 09:24:52,0
mn.device-4,2026-07-02 09:25:07,0
mn.device-4,2026-07-02 09:25:22,0
mn.device-4,2026-07-02 09:25:37,0.006084765395387435
mn.device-4,2026-07-02 09:25:52,0.006997220085320653
mn.device-4,2026-07-02 09:26:07,0.0071873570925095
mn.device-4,2026-07-02 09:26:22,0.00761258021173793
mn.device-4,2026-07-02 09:26:37,0.001811848057015767
mn.device-4,2026-07-02 09:26:52,0.0010974550879331631
mn.device-4,2026-07-02 09:27:07,0.0014021023149668923
mn.device-4,2026-07-02 09:27:22,0.0013576433230939155
mn.device-4,2026-07-02 09:27:37,0.001255407080865134
mn.device-4,2026-07-02 09:27:52,0.0011517962596299227
mn.device-4,2026-07-02 09:28:07,0.001195320324641685
mn.device-4,2026-07-02 09:28:22,0.0014192549197851953
mn.device-4,2026-07-02 09:28:37,0.002066242811609357
mn.device-4,2026-07-02 09:28:52,0.002087220647876329
mn.device-4,2026-07-02 09:29:07,0.0021006422519814156
mn.device-4,2026-07-02 09:29:22,0.0019305618289844006
mn.device-4,2026-07-02 09:29:37,0.0012933623615730113
mn.device-4,2026-07-02 09:29:52,0.001320740959358345
mn.device-4,2026-07-02 09:30:07,0.0013505972710744082
mn.device-4,2026-07-02 09:30:22,0.001935210883557396
mn.device-4,2026-07-02 09:30:37,0.0021459312685617317
mn.device-4,2026-07-02 09:30:52,0.002137830209407271
mn.device-4,2026-07-02 09:31:07,0.0020947277037630637
mn.device-4,2026-07-02 09:31:22,0.0014530582724893233
mn.device-4,2026-07-02 09:31:37,0.0013762496528742013
mn.device-4,2026-07-02 09:31:52,0.0013878010237383636
mn.device-4,2026-07-02 09:32:07,0.001343413117386773
mn.device-4,2026-07-02 09:32:22,0.0016660347769141962
mn.device-4,2026-07-02 09:32:37,0.0015578064494309802
mn.device-4,2026-07-02 09:32:52,0.0013478096716680256
mn.device-4,2026-07-02 09:33:07,0.0013230183918009379
mn.device-4,2026-07-02 09:33:22,0.0010291176010158098
mn.device-4,2026-07-02 09:33:37,0.0013233712812985396
mn.device-4,2026-07-02 09:33:52,0.0013738248689524795
mn.device-4,2026-07-02 09:34:07,0.0013657781417945331
mn.device-87,2026-07-02 09:24:22,0
mn.device-87,2026-07-02 09:24:37,0
mn.device-87,2026-07-02 09:24:52,0
mn.device-87,2026-07-02 09:25:07,0
mn.device-87,2026-07-02 09:25:22,0
mn.device-87,2026-07-02 09:25:37,0
mn.device-87,2026-07-02 09:25:52,0
mn.device-87,2026-07-02 09:26:07,0
mn.device-87,2026-07-02 09:26:22,0
mn.device-87,2026-07-02 09:26:37,0
mn.device-87,2026-07-02 09:26:52,0.013364446432996939
mn.device-87,2026-07-02 09:27:07,0.013791395492224428
mn.device-87,2026-07-02 09:27:22,0.01397603925126861
mn.device-87,2026-07-02 09:27:37,0.014428246091094494
mn.device-87,2026-07-02 09:27:52,0.001525789205626957
mn.device-87,2026-07-02 09:28:07,0.0012916717010442726
mn.device-87,2026-07-02 09:28:22,0.0011854776308384937
mn.device-87,2026-07-02 09:28:37,0.0013893790001729815
mn.device-87,2026-07-02 09:28:52,0.0014418285365605623
mn.device-87,2026-07-02 09:29:07,0.001531407142248358
mn.device-87,2026-07-02 09:29:22,0.0014299441454594837
mn.device-87,2026-07-02 09:29:37,0.0013429623819105761
mn.device-87,2026-07-02 09:29:52,0.0012601830586328
mn.device-87,2026-07-02 09:30:07,0.0012831486304751187
mn.device-87,2026-07-02 09:30:22,0.0012703779034987286
mn.device-87,2026-07-02 09:30:37,0.0013661903859080633
mn.device-87,2026-07-02 09:30:52,0.001398820948724978
mn.device-87,2026-07-02 09:31:07,0.001339696523716881
mn.device-87,2026-07-02 09:31:22,0.001353741960797691
mn.device-87,2026-07-02 09:31:37,0.0013633097812207366
mn.device-87,2026-07-02 09:31:52,0.0013697612001926898
mn.device-87,2026-07-02 09:32:07,0.0015037917606066818
mn.device-87,2026-07-02 09:32:22,0.0020479339690351703
mn.device-87,2026-07-02 09:32:37,0.0019756142963514526
mn.device-87,2026-07-02 09:32:52,0.0017896666666666673
mn.device-87,2026-07-02 09:33:07,0.001806677129342218
mn.device-87,2026-07-02 09:33:22,0.0014975211180016919
mn.device-87,2026-07-02 09:33:37,0.0016418141478767886
mn.device-87,2026-07-02 09:33:52,0.0016941217999361235
mn.device-87,2026-07-02 09:34:07,0.001407143344978293
mn.device-94,2026-07-02 09:24:22,0
mn.device-94,2026-07-02 09:24:37,0
mn.device-94,2026-07-02 09:24:52,0
mn.device-94,2026-07-02 09:25:07,0
mn.device-94,2026-07-02 09:25:22,0
mn.device-94,2026-07-02 09:25:37,0
mn.device-94,2026-07-02 09:25:52,0
mn.device-94,2026-07-02 09:26:07,0
mn.device-94,2026-07-02 09:26:22,0
mn.device-94,2026-07-02 09:26:37,0
mn.device-94,2026-07-02 09:26:52,0
mn.device-94,2026-07-02 09:27:07,0.02768643426842684
mn.device-94,2026-07-02 09:27:22,0.028046146260180572
mn.device-94,2026-07-02 09:27:37,0.02822282067300387
mn.device-94,2026-07-02 09:27:52,0.0015794883929388774
mn.device-94,2026-07-02 09:28:07,0.00164474125237106
mn.device-94,2026-07-02 09:28:22,0.001561774755866998
