Container,Timestamp,Value
mn.device-57,2026-07-02 09:30:22,22163456
mn.device-57,2026-07-02 09:30:37,22163456
mn.device-57,2026-07-02 09:30:52,22163456
mn.device-57,2026-07-02 09:31:07,22171648
mn.device-57,2026-07-02 09:31:22,22171648
mn.device-57,2026-07-02 09:31:37,22171648
mn.device-57,2026-07-02 09:31:52,22175744
mn.device-57,2026-07-02 09:32:07,22175744
mn.device-57,2026-07-02 09:32:22,22163456
mn.device-57,2026-07-02 09:32:37,22163456
mn.device-57,2026-07-02 09:32:52,22159360
mn.device-57,2026-07-02 09:33:07,22159360
mn.device-57,2026-07-02 09:33:22,22155264
mn.device-57,2026-07-02 09:33:37,22155264
mn.device-57,2026-07-02 09:33:52,22147072
mn.device-57,2026-07-02 09:34:07,22663168
mn.device-99,2026-07-02 09:24:22,1597440
mn.device-99,2026-07-02 09:24:37,1597440
mn.device-99,2026-07-02 09:24:52,1597440
mn.device-99,2026-07-02 09:25:07,1597440
mn.device-99,2026-07-02 09:25:22,1597440
mn.device-99,2026-07-02 09:25:37,1597440
mn.device-99,2026-07-02 09:25:52,1597440
mn.device-99,2026-07-02 09:26:07,1597440
mn.device-99,2026-07-02 09:26:22,1597440
mn.device-99,2026-07-02 09:26:37,1597440
mn.device-99,2026-07-02 09:26:52,1597440
mn.device-99,2026-07-02 09:27:07,21860352
mn.device-99,2026-07-02 09:27:22,22323200
mn.device-99,2026-07-02 09:27:37,22245376
mn.device-99,2026-07-02 09:27:52,22245376
mn.device-99,2026-07-02 09:28:07,22245376
mn.device-99,2026-07-02 09:28:22,22249472
mn.device-99,2026-07-02 09:28:37,22253568
mn.device-99,2026-07-02 09:28:52,22257664
mn.device-99,2026-07-02 09:29:07,22278144
mn.device-99,2026-07-02 09:29:22,22278144
mn.device-99,2026-07-02 09:29:37,22278144
mn.device-99,2026-07-02 09:29:52,22278144
mn.device-99,2026-07-02 09:30:07,22278144
mn.device-99,2026-07-02 09:30:22,22278144
mn.device-99,2026-07-02 09:30:37,22282240
mn.device-99,2026-07-02 09:30:52,22282240
mn.device-99,2026-07-02 09:31:07,22282240
mn.device-99,2026-07-02 09:31:22,22282240
mn.device-99,2026-07-02 09:31:37,22282240
mn.device-99,2026-07-02 09:31:52,22282240
mn.device-99,2026-07-02 09:32:07,22265856
mn.device-99,2026-07-02 09:32:22,22257664
mn.device-99,2026-07-02 09:32:37,22257664
mn.device-99,2026-07-02 09:32:52,22245376
mn.device-99,2026-07-02 09:33:07,22245376
mn.device-99,2026-07-02 09:33:22,22241280
mn.device-99,2026-07-02 09:33:37,22237184
mn.device-99,2026-07-02 09:33:52,22233088
mn.device-99,2026-07-02 09:34:07,22233088
mn.device-3,2026-07-02 09:24:22,1605632
mn.device-3,2026-07-02 09:24:37,1605632
mn.device-3,2026-07-02 09:24:52,1605632
mn.device-3,2026-07-02 09:25:07,1605632
mn.device-3,2026-07-02 09:25:22,1605632
mn.device-3,2026-07-02 09:25:37,21794816
mn.device-3,2026-07-02 09:25:52,22212608
mn.device-3,2026-07-02 09:26:07,22212608
mn.device-3,2026-07-02 09:26:22,22212608
mn.device-3,2026-07-02 09:26:37,22212608
mn.device-3,2026-07-02 09:26:52,22212608
mn.device-3,2026-07-02 09:27:07,22155264
mn.device-3,2026-07-02 09:27:22,22175744
mn.device-3,2026-07-02 09:27:37,22175744
mn.device-3,2026-07-02 09:27:52,22175744
mn.device-3,2026-07-02 09:28:07,22175744
mn.device-3,2026-07-02 09:28:22,22691840
mn.device-3,2026-07-02 09:28:37,22175744
mn.device-3,2026-07-02 09:28:52,22188032
mn.device-3,2026-07-02 09:29:07,22188032
mn.device-3,2026-07-02 09:29:22,22188032
mn.device-3,2026-07-02 09:29:37,22188032
mn.device-3,2026-07-02 09:29:52,22188032
mn.device-3,2026-07-02 09:30:07,22188032
mn.device-3,2026-07-02 09:30:22,22188032
mn.device-3,2026-07-02 09:30:37,22188032
mn.device-3,2026-07-02 09:30:52,22188032
mn.device-3,2026-07-02 09:31:07,22188032
mn.device-3,2026-07-02 09:31:22,22188032
mn.device-3,2026-07-02 09:31:37,22188032
mn.device-3,2026-07-02 09:31:52,22441984
mn.device-3,2026-07-02 09:32:07,22196224
mn.device-3,2026-07-02 09:32:22,22188032
mn.device-3,2026-07-02 09:32:37,22188032
mn.device-3,2026-07-02 09:32:52,22437888
mn.device-3,2026-07-02 09:33:07,22175744
mn.device-3,2026-07-02 09:33:22,22167552
